0.23885398769743865,2.666716420769186,0.08676397685628294,0.2268036339132518,U

140,132,63,18,17
1.2493093432873013,6.455165708457378,0.732060353949257,0,0.9490025233846205
1.8781543072903428,7.887343491623966,1.801450195850919,0,3.1859893796279604
0.5033540871057324,0.22186537849681975,1.460794640950857,U,2.3571980064553664

126,18,17,132,1883
4.868811805508958,0,0.6479107458347447,5.6330480182069165,0
9.40509603607879,0,1.2836879714425047,6.63571641037732,0
0.9317025204049008,U,0.9812728523103095,0.17799748713833402,NAN

126,17,132,18,63
4.868811805508958,0.7643914889034478,5.570781409226552,0,0.39446760601076775
9.405044743283323,1.8203141978909767,6.54942687274246,0,1.0665198124709292
0.9316919854330193,1.3813899347601255,0.1756747198687487,U,1.7036942862218616

32,132,67,18,30
1.4168758164361626,4.914503828157004,1.8741408365169296,0,1.172984247757746
2.3063603272386235,6.347581040700559,2.3625781454783477,0,4.186173382323443
0.6277787371936111,0.29160160672435076,0.2606193192338594,U,2.5688231878012444

32,132,67,18,30
1.4168758164361626,4.914503828157004,1.8741408365169296,0,1.172984247757746
2.3060823451210313,6.344907986894592,2.3625173653779696,0,4.18618418921979
0.6275825434874531,0.2910576954976157,0.260586888319814,U,2.568832400965332

17,32,18,126,63
1.1140507127472654,1.8699703038305397,0,3.962176311300212,0.5762207284341117
7.138421069842859,3.134177595732652,0,4.937724747156911,1.153736777287411
5.407626679973489,0.6760574161592018,U,0.24621530169528635,1.0022479587339868

126,18,17,63,1426
4.534398216046211,0,1.108994314801893,0.8087336520157744,0.7250913257202707
7.4200639125488905,0,5.643385752690784,1.8764165945139109,1.5081530280858038
0.636394414211562,U,4.088741824342804,1.3201910664121976,1.0799490692950677

18,30,17,132,67
0,1.0712625789584562,0.7219084010336183,6.005942278408629,1.634932896222843
0,3.925219053767929,2.2815675351399136,7.99888463789108,1.8874813094020328
U,2.6641054498368226,2.160466801429651,0.33182842376742144,0.15447020104779097

32,132,67,18,1426
1.0135093015962462,5.200376751017832,3.481809871148654,0,0.5065338623711598
1.9033677457133904,6.403235718845519,3.7791247909399637,0,1.0277311639031863
0.8779973136069342,0.23130227393472202,0.08539091185160701,U,1.0289485861660361

132,17,30,32,18
5.484701148654181,0.6479107458347447,1.7511128807781469,0.8603214263930786,0
6.410834339311614,1.2836879714425047,7.165650942695598,1.117495894754823,0
0.16885754858032415,0.9812728523103095,3.092055413076156,0.2989283545336718,U

30,18,132,32,67
0.922262828108431,0,6.115813164745658,2.760162940197256,3.573032556334139
3.399258064750174,0,7.878157356712675,3.5389665474038168,4.062545693729184
2.685780193182112,U,0.2881618755337351,0.28215856240389325,0.13700214864464488

132,18,126,17,67
5.650785998470383,0,4.340032108867736,1.1001932760189879,3.1562878517678623
7.027684731401173,0,7.2104229375407245,5.6498587701147,3.755675063555344
0.2436649933838416,U,0.6613754821785962,4.1353329394618035,0.18990258174702293

10,17,18,63,32
1.5512359824458644,1.04164516569509,0,0.8955947466198716,1.9579292283727465
2.12266123125635,6.071618570677247,0,1.812831177874242,2.2839177763625975
0.36836771147450315,4.828874141249102,U,1.0241645953330771,0.16649659408822615

18,17,30,67,1426
0,0.9237163519208577,1.9401533723850957,3.226839824869241,0.5065338623711598
0,6.278766309204054,6.404625653103006,3.7717599635172974,1.0277311597591203
U,5.797288254286537,2.3010924518970293,0.16887114583387722,1.0289485779848142

